open_time,open,high,low,close,volume
2026-07-12T23:00:00+00:00,574.16000000,574.99000000,573.15000000,573.91000000,1305.87900000
2026-07-13T00:00:00+00:00,573.91000000,579.89000000,573.08000000,577.93000000,4729.91100000
2026-07-13T01:00:00+00:00,577.93000000,579.08000000,572.19000000,572.30000000,3585.61500000
2026-07-13T02:00:00+00:00,572.31000000,573.77000000,570.87000000,572.04000000,5065.51300000
2026-07-13T03:00:00+00:00,572.05000000,572.05000000,566.67000000,569.04000000,7761.95100000
2026-07-13T04:00:00+00:00,569.05000000,569.63000000,567.28000000,567.31000000,2553.15900000
2026-07-13T05:00:00+00:00,567.32000000,569.53000000,566.28000000,568.59000000,3718.24200000
2026-07-13T06:00:00+00:00,568.60000000,569.34000000,567.69000000,568.57000000,1503.61600000
2026-07-13T07:00:00+00:00,568.57000000,570.58000000,567.88000000,570.11000000,3094.07200000
2026-07-13T08:00:00+00:00,570.11000000,571.10000000,569.43000000,570.37000000,3498.00800000
2026-07-13T09:00:00+00:00,570.37000000,570.40000000,569.29000000,569.62000000,3286.70600000
2026-07-13T10:00:00+00:00,569.62000000,570.39000000,568.45000000,569.65000000,2646.89200000
2026-07-13T11:00:00+00:00,569.65000000,570.92000000,569.31000000,569.66000000,2955.44700000
2026-07-13T12:00:00+00:00,569.67000000,569.77000000,567.56000000,568.41000000,2631.44200000
2026-07-13T13:00:00+00:00,568.41000000,569.57000000,566.41000000,568.05000000,3483.73300000
2026-07-13T14:00:00+00:00,568.06000000,570.73000000,565.61000000,570.70000000,5148.81300000
2026-07-13T15:00:00+00:00,570.71000000,571.78000000,568.31000000,568.72000000,2479.32300000
2026-07-13T16:00:00+00:00,568.72000000,568.88000000,565.67000000,566.07000000,2806.81200000
2026-07-13T17:00:00+00:00,566.07000000,566.70000000,562.40000000,562.62000000,3718.62900000
2026-07-13T18:00:00+00:00,562.62000000,565.33000000,562.37000000,564.44000000,3059.84200000
2026-07-13T19:00:00+00:00,564.44000000,566.35000000,564.04000000,566.29000000,2431.99200000
2026-07-13T20:00:00+00:00,566.29000000,566.70000000,564.45000000,565.34000000,1830.03000000
2026-07-13T21:00:00+00:00,565.35000000,565.59000000,563.31000000,564.86000000,2072.81500000
2026-07-13T22:00:00+00:00,564.86000000,566.64000000,564.69000000,565.31000000,1036.45800000
2026-07-13T23:00:00+00:00,565.31000000,567.50000000,565.09000000,567.49000000,1626.10200000
2026-07-14T00:00:00+00:00,567.50000000,569.90000000,566.74000000,569.28000000,2561.08300000
2026-07-14T01:00:00+00:00,569.27000000,570.57000000,568.61000000,569.95000000,2594.72000000
2026-07-14T02:00:00+00:00,569.95000000,570.42000000,567.57000000,570.00000000,3181.58800000
2026-07-14T03:00:00+00:00,570.00000000,570.54000000,568.02000000,569.98000000,3562.60100000
2026-07-14T04:00:00+00:00,569.99000000,571.50000000,569.81000000,571.16000000,4747.84900000
2026-07-14T05:00:00+00:00,571.17000000,571.68000000,570.00000000,570.45000000,3889.63700000
2026-07-14T06:00:00+00:00,570.44000000,570.45000000,568.93000000,569.28000000,2513.92400000
2026-07-14T07:00:00+00:00,569.29000000,570.46000000,568.93000000,570.15000000,2227.67700000
2026-07-14T08:00:00+00:00,570.16000000,571.74000000,569.14000000,570.68000000,2904.44100000
2026-07-14T09:00:00+00:00,570.68000000,571.24000000,569.48000000,569.99000000,2814.80700000
2026-07-14T10:00:00+00:00,569.99000000,571.18000000,569.32000000,570.95000000,3489.78200000
2026-07-14T11:00:00+00:00,570.96000000,571.46000000,570.45000000,570.96000000,3113.98900000
2026-07-14T12:00:00+00:00,570.96000000,577.94000000,570.21000000,577.41000000,13080.21200000
2026-07-14T13:00:00+00:00,577.42000000,582.00000000,576.24000000,578.97000000,18673.09600000
2026-07-14T14:00:00+00:00,578.97000000,582.29000000,577.57000000,581.48000000,12856.06100000
2026-07-14T15:00:00+00:00,581.48000000,584.64000000,581.09000000,582.87000000,9581.24700000
2026-07-14T16:00:00+00:00,582.87000000,583.41000000,581.54000000,581.63000000,5159.05600000
2026-07-14T17:00:00+00:00,581.63000000,581.67000000,579.10000000,580.84000000,9200.64000000
2026-07-14T18:00:00+00:00,580.85000000,581.12000000,579.70000000,579.89000000,2747.31400000
2026-07-14T19:00:00+00:00,579.88000000,581.56000000,579.88000000,580.64000000,2705.63400000
2026-07-14T20:00:00+00:00,580.65000000,580.97000000,579.50000000,579.90000000,1894.47400000
2026-07-14T21:00:00+00:00,579.91000000,581.25000000,579.56000000,580.68000000,1490.11700000
2026-07-14T22:00:00+00:00,580.68000000,582.91000000,579.27000000,581.67000000,4001.90100000
2026-07-14T23:00:00+00:00,581.75000000,582.90000000,581.11000000,581.87000000,4243.33600000
2026-07-15T00:00:00+00:00,581.88000000,583.17000000,581.44000000,582.22000000,4543.82600000
2026-07-15T01:00:00+00:00,582.23000000,582.23000000,579.95000000,580.09000000,3751.02200000
2026-07-15T02:00:00+00:00,580.08000000,581.11000000,579.20000000,579.94000000,3220.09800000
2026-07-15T03:00:00+00:00,579.95000000,581.29000000,579.67000000,580.71000000,3290.73500000
2026-07-15T04:00:00+00:00,580.72000000,581.24000000,577.29000000,579.66000000,3858.44400000
2026-07-15T05:00:00+00:00,579.67000000,580.77000000,578.71000000,580.60000000,3261.53800000
2026-07-15T06:00:00+00:00,580.60000000,582.28000000,579.78000000,579.78000000,3779.46100000
2026-07-15T07:00:00+00:00,579.79000000,580.19000000,576.49000000,576.49000000,9743.30000000
2026-07-15T08:00:00+00:00,576.50000000,577.70000000,575.80000000,577.13000000,5287.45300000
2026-07-15T09:00:00+00:00,577.12000000,577.98000000,576.56000000,577.14000000,4011.44300000
2026-07-15T10:00:00+00:00,577.14000000,578.86000000,576.99000000,578.82000000,5247.95300000
2026-07-15T11:00:00+00:00,578.82000000,579.10000000,577.83000000,579.01000000,3709.24100000
2026-07-15T12:00:00+00:00,579.02000000,584.52000000,577.22000000,582.59000000,9320.89300000
2026-07-15T13:00:00+00:00,582.60000000,585.30000000,580.99000000,582.47000000,12170.85400000
2026-07-15T14:00:00+00:00,582.48000000,583.72000000,580.21000000,581.62000000,6402.89600000
2026-07-15T15:00:00+00:00,581.62000000,582.33000000,580.40000000,581.73000000,6796.06200000
2026-07-15T16:00:00+00:00,581.74000000,581.79000000,576.63000000,578.64000000,7227.60800000
2026-07-15T17:00:00+00:00,578.65000000,580.83000000,578.35000000,580.09000000,3701.86000000
2026-07-15T18:00:00+00:00,580.10000000,581.91000000,579.51000000,579.74000000,2267.16900000
2026-07-15T19:00:00+00:00,579.75000000,580.37000000,578.55000000,579.48000000,1732.74400000
2026-07-15T20:00:00+00:00,579.50000000,581.32000000,579.30000000,580.78000000,1734.46400000
2026-07-15T21:00:00+00:00,580.78000000,581.49000000,580.48000000,581.09000000,2571.61600000
2026-07-15T22:00:00+00:00,581.10000000,581.97000000,580.53000000,581.06000000,2800.78400000
2026-07-15T23:00:00+00:00,581.07000000,581.66000000,579.90000000,580.55000000,2464.39300000
2026-07-16T00:00:00+00:00,580.56000000,582.40000000,578.00000000,579.51000000,5371.39300000
